DEBUT;FIN;hq_contrat
2021-03-12 20:22;2021-03-12 22:22;302875688
2021-03-12 20:22;2021-03-12 22:22;308289576
2021-03-12 22:22;2021-03-13 00:16;302875688
2021-03-12 22:22;2021-03-13 00:16;308289576
2021-03-15 13:14;2021-03-15 14:54;302875688
2021-03-15 13:14;2021-03-15 14:54;308289576
2021-06-27 15:19;2021-06-27 18:50;302875688
2021-06-27 15:19;2021-06-27 18:50;308289576
2021-07-08 19:32;2021-07-08 22:19;302875688
2021-07-08 19:32;2021-07-08 22:19;308289576
2020-05-02 14:07;2020-05-02 14:28;302819392
2021-05-25 21:41;2021-05-25 21:49;302819392
2021-09-23 13:59;2021-09-23 14:11;302819392
2021-09-23 14:11;2021-09-23 14:47;302819392
2021-12-11 09:29;2021-12-11 09:57;302819392
2021-12-12 00:03;2021-12-12 00:16;302819392
2022-01-01 10:15;2022-01-01 10:21;302819392
2020-04-28 13:28;2020-04-28 14:35;308255956
2020-05-23 21:46;2020-05-23 22:51;308255956
2021-05-31 16:07;2021-05-31 16:17;308255956
2021-10-26 00:34;2021-10-26 02:00;308255956
2020-04-19 16:15;2020-04-19 23:30;313341974
2021-02-23 03:22;2021-02-23 03:49;313341974
2021-02-23 08:40;2021-02-23 08:54;313341974
2021-03-17 00:32;2021-03-17 02:47;313341974
2021-03-22 09:23;2021-03-22 10:40;313341974
2022-02-03 02:16;2022-02-03 15:11;313341974
2022-02-03 15:11;2022-02-03 15:18;313341974
2020-05-02 14:07;2020-05-02 14:29;312903468
2021-05-25 21:41;2021-05-25 21:48;312903468
2021-09-23 13:59;2021-09-23 14:11;312903468
2021-09-23 14:11;2021-09-23 14:44;312903468
2021-10-22 00:12;2021-10-22 01:43;312903468
2021-12-11 09:29;2021-12-11 09:56;312903468
2021-12-12 00:03;2021-12-12 00:16;312903468
2021-12-12 00:25;2021-12-13 01:17;312903468
2022-01-01 10:15;2022-01-01 10:21;312903468
2020-01-23 08:01;2020-01-23 15:38;314253190
2020-06-24 05:26;2020-06-24 08:25;314253190
2020-11-16 10:51;2020-11-16 11:05;314253190
2020-12-03 12:15;2020-12-03 12:49;314253190
2020-12-15 21:14;2020-12-15 21:19;312620379
2021-06-05 18:56;2021-06-05 19:16;312620379
2021-11-02 12:03;2021-11-02 16:30;312620379
2020-04-07 02:39;2020-04-07 03:50;304925222
2020-08-14 04:43;2020-08-14 05:10;304925222
2020-09-23 08:30;2020-09-23 14:07;304925222
2020-11-03 14:33;2020-11-03 14:43;304925222
2021-05-24 20:21;2021-05-24 20:27;304925222
2021-10-09 08:21;2021-10-09 08:26;304925222
2020-02-20 16:55;2020-02-20 17:56;314255229
2020-02-20 21:12;2020-02-20 22:16;314255229
2020-02-20 22:16;2020-02-20 22:27;314255229
2020-10-20 18:43;2020-10-20 19:09;314255229
2020-11-16 10:51;2020-11-16 11:02;314255229
2020-12-03 12:15;2020-12-03 12:50;314255229
2021-03-15 13:14;2021-03-15 13:36;314255229
2021-06-28 08:18;2021-06-28 11:47;314255229
2021-10-09 00:15;2021-10-09 01:33;314255229
2020-01-24 13:57;2020-01-24 14:31;302764922
2020-03-13 16:20;2020-03-13 16:31;302764922
2020-10-20 18:43;2020-10-20 19:06;302764922
2020-12-03 12:15;2020-12-03 12:35;302764922
2021-03-15 13:14;2021-03-15 13:35;302764922
2021-12-03 18:05;2021-12-03 21:07;302764922
2022-02-07 13:25;2022-02-07 13:30;302764922
2020-06-24 03:04;2020-06-24 10:21;305646009
2020-07-13 13:09;2020-07-13 13:48;305646009
2021-04-20 11:11;2021-04-20 11:23;305646009
2021-06-27 10:25;2021-06-27 11:41;305646009
2022-01-19 20:43;2022-01-19 22:22;305646009
2022-02-22 20:42;2022-02-22 23:05;305646009
2020-11-15 16:17;2020-11-15 17:44;303002928
2021-03-22 08:59;2021-03-22 09:50;303002928
2021-05-03 08:54;2021-05-03 10:02;314097742
2021-12-11 08:59;2021-12-11 18:16;314097742
2020-06-23 09:02;2020-06-23 11:38;312739861
2020-10-26 10:47;2020-10-26 13:19;302859176
2020-10-26 10:47;2020-10-26 13:19;302859202
2022-01-06 07:37;2022-01-06 08:27;302859176
2022-01-06 07:37;2022-01-06 08:27;302859202
2020-06-14 11:12;2020-06-14 11:23;311189929
2020-08-11 10:22;2020-08-11 11:18;311189929
2021-07-19 06:21;2021-07-19 06:31;311189929
2021-11-26 08:48;2021-11-26 11:55;303042958
2020-05-29 13:41;2020-05-29 16:49;308962376
2020-06-14 11:12;2020-06-14 11:23;308962376
2020-08-11 10:22;2020-08-11 11:18;308962376
2020-08-14 09:23;2020-08-14 10:07;308962376
2021-03-02 08:07;2021-03-02 11:11;308962376
2021-07-19 06:21;2021-07-19 06:31;308962376
2021-12-11 20:29;2021-12-13 14:36;308962376
2020-10-26 10:47;2020-10-26 12:54;314390847
2021-06-03 11:45;2021-06-03 12:03;314390847
2021-12-07 02:26;2021-12-07 04:28;314390847
2021-12-12 00:19;2021-12-12 09:52;314390847
2020-05-25 08:33;2020-05-25 08:42;302886343
2020-10-26 10:47;2020-10-26 12:26;302886343
2021-04-19 11:15;2021-04-19 11:49;302886343
2020-09-09 10:28;2020-09-09 12:17;303037942
2020-10-20 18:43;2020-10-20 19:06;303037942
2020-12-03 12:15;2020-12-03 12:34;303037942
2020-12-27 12:45;2020-12-27 14:38;303037942
2021-03-08 08:33;2021-03-08 12:05;303037942
2021-03-15 13:14;2021-03-15 14:15;303037942
2021-07-08 19:32;2021-07-08 19:47;303037942
2021-07-08 19:49;2021-07-09 04:02;303037942
2021-07-09 04:02;2021-07-09 04:27;303037942
2020-04-14 13:33;2020-04-14 15:10;314393641
2020-06-22 06:35;2020-06-22 06:50;314393641
2020-06-11 13:27;2020-06-11 15:14;313366973
2021-04-20 11:11;2021-04-20 11:23;313366973
2022-02-15 11:39;2022-02-15 11:47;313366973
2020-06-23 07:13;2020-06-23 10:06;302736216
2020-06-23 10:06;2020-06-23 11:34;302736216
2021-05-10 19:28;2021-05-10 20:27;302736216
2021-09-14 13:46;2021-09-14 13:57;302736216
2020-08-14 04:43;2020-08-14 05:08;302903132
2020-09-18 07:58;2020-09-18 09:11;302903132
2020-11-03 14:33;2020-11-03 14:42;302903132
2021-05-24 20:21;2021-05-24 20:26;302903132
2021-09-26 06:48;2021-09-26 16:11;302903132
2021-10-26 17:33;2021-10-26 19:40;302903132
2021-10-26 20:12;2021-10-27 00:26;302903132
;;307821364
2020-05-02 14:07;2020-05-02 14:28;302943102
2021-05-25 21:41;2021-05-25 21:48;302943102
2021-09-23 13:59;2021-09-23 14:11;302943102
2021-09-23 14:11;2021-09-23 14:45;302943102
2021-12-11 09:29;2021-12-11 09:56;302943102
2021-12-11 22:16;2021-12-12 00:15;302943102
2021-12-15 23:41;2021-12-16 05:28;302943102
2021-12-16 05:30;2021-12-16 06:06;302943102
2022-01-01 10:15;2022-01-01 10:21;302943102
2020-10-20 18:43;2020-10-20 19:06;302759654
2020-11-16 10:51;2020-11-16 11:02;302759654
2020-12-03 12:15;2020-12-03 12:33;302759654
2021-03-15 13:14;2021-03-15 13:36;302759654
2022-02-19 16:32;2022-02-19 17:37;302759654
2020-08-14 04:43;2020-08-14 05:08;313795473
2020-09-18 07:58;2020-09-18 09:11;313795473
2020-11-03 14:33;2020-11-03 14:42;313795473
2021-05-24 20:21;2021-05-24 20:26;313795473
2021-09-26 06:48;2021-09-26 16:11;313795473
2021-10-26 17:33;2021-10-26 19:40;313795473
2021-10-26 20:12;2021-10-27 00:26;313795473
2020-06-23 07:13;2020-06-23 10:06;311179560
2020-06-23 10:06;2020-06-23 11:34;311179560
2021-05-10 19:28;2021-05-10 20:27;311179560
2021-09-14 13:46;2021-09-14 13:57;311179560
2020-06-14 11:12;2020-06-14 11:22;302943148
2020-08-11 10:28;2020-08-11 11:20;302943148
2020-10-27 08:02;2020-10-27 11:02;302943148
2021-07-19 06:21;2021-07-19 06:33;302943148
2020-06-24 03:04;2020-06-24 10:21;307431135
2020-07-13 13:09;2020-07-13 13:48;307431135
2021-04-20 11:11;2021-04-20 11:23;307431135
2021-06-27 10:25;2021-06-27 11:41;307431135
2022-01-19 20:43;2022-01-19 22:22;307431135
2022-02-22 20:42;2022-02-22 23:05;307431135
2020-04-13 21:50;2020-04-14 08:38;302855249
2020-06-11 12:19;2020-06-11 19:27;302855249
2020-10-20 18:43;2020-10-20 19:06;302855249
2020-12-03 12:15;2020-12-03 12:34;302855249
2021-03-12 20:22;2021-03-12 22:22;302855249
2021-03-12 22:22;2021-03-13 01:18;302855249
2021-03-15 13:14;2021-03-15 14:54;302855249
2021-06-27 15:19;2021-06-27 18:52;302855249
2021-07-08 19:32;2021-07-08 22:19;302855249
2021-12-11 20:39;2021-12-11 21:39;302855249
2022-02-19 14:13;2022-02-19 15:47;302855249
2020-10-10 17:33;2020-10-10 20:03;302776835
2021-04-16 15:06;2021-04-16 18:18;302776835
2021-06-21 11:07;2021-06-21 11:25;302776835
2021-12-14 16:31;2021-12-14 18:59;302776835
2022-02-21 09:00;2022-02-21 09:52;302776835
2020-06-11 12:20;2020-06-11 17:13;305449963
2020-06-14 11:12;2020-06-14 11:23;305449963
2020-07-26 19:22;2020-07-26 20:20;305449963
2021-07-19 06:21;2021-07-19 06:32;305449963
2021-12-04 06:52;2021-12-04 13:43;305449963
2022-01-22 07:27;2022-01-22 11:48;305449963
2020-06-29 06:36;2020-06-29 06:48;311162020
2020-09-10 15:54;2020-09-10 16:13;311162020
2020-10-26 10:47;2020-10-26 13:10;311162020
2021-08-30 06:19;2021-08-30 07:54;311162020
2020-11-30 08:24;2020-11-30 09:01;302701186
2020-11-30 09:08;2020-11-30 09:54;302701186
2020-11-30 09:54;2020-11-30 10:15;302701186
2020-11-30 10:16;2020-11-30 10:39;302701186
2021-02-16 16:18;2021-02-16 16:28;302701186
2021-12-11 22:14;2021-12-12 12:12;302701186
2020-06-29 06:36;2020-06-29 06:47;313798374
2020-09-10 15:54;2020-09-10 16:12;313798374
2020-10-26 10:47;2020-10-26 12:01;313798374
2020-03-13 17:05;2020-03-13 17:14;308008451
2020-10-20 18:43;2020-10-20 19:06;308008451
2020-12-03 12:15;2020-12-03 12:34;308008451
2021-03-12 20:22;2021-03-12 20:58;308008451
2021-03-15 13:14;2021-03-15 13:50;308008451
2021-06-27 15:19;2021-06-27 18:53;308008451
2021-07-08 19:32;2021-07-08 19:44;308008451
2020-06-14 11:12;2020-06-14 11:22;314461444
2020-08-11 10:28;2020-08-11 11:20;314461444
2020-10-27 08:02;2020-10-27 11:02;314461444
2021-06-26 21:30;2021-06-26 23:28;314461444
2021-07-19 06:21;2021-07-19 06:33;314461444
2020-10-20 18:43;2020-10-20 19:07;314511701
2020-11-16 10:51;2020-11-16 11:03;314511701
2020-12-03 12:15;2020-12-03 12:38;314511701
2022-01-18 00:28;2022-01-18 00:48;314511701
2022-01-18 00:48;2022-01-18 07:15;314511701
2020-06-24 05:26;2020-06-24 08:25;310026004
2020-11-16 10:51;2020-11-16 11:05;310026004
2020-12-03 12:15;2020-12-03 12:49;310026004
2020-12-03 13:28;2020-12-03 14:08;310026004
2020-04-11 10:35;2020-04-11 11:00;312394012
2020-04-11 12:11;2020-04-11 12:31;312394012
2020-05-03 19:34;2020-05-03 19:44;312394012
2020-05-09 02:58;2020-05-09 03:17;312394012
2020-05-09 03:17;2020-05-09 03:42;312394012
2020-05-09 03:42;2020-05-09 04:54;312394012
2020-09-19 10:22;2020-09-19 10:33;312394012
2020-10-14 13:53;2020-10-14 14:12;312394012
2021-01-07 14:27;2021-01-07 15:09;312394012
2020-04-11 10:35;2020-04-11 10:49;310290493
2020-04-11 10:49;2020-04-11 11:22;310290493
2020-04-11 12:11;2020-04-11 12:30;310290493
2020-04-22 08:33;2020-04-22 08:43;310290493
2020-05-09 03:20;2020-05-09 05:09;310290493
2020-05-10 09:55;2020-05-10 10:16;310290493
2020-05-28 12:14;2020-05-28 12:36;310290493
2020-10-14 13:53;2020-10-14 14:12;310290493
2021-05-04 09:04;2021-05-04 14:24;310290493
2020-01-11 19:27;2020-01-11 21:09;313426771
2021-02-27 13:47;2021-02-27 14:07;313426771
2022-02-21 11:47;2022-02-21 11:56;313426771
2020-01-07 09:05;2020-01-07 14:37;313143320
2020-03-22 09:21;2020-03-22 09:46;313143320
2020-04-07 03:54;2020-04-07 04:35;313143320
2020-06-12 01:58;2020-06-12 10:46;313143320
2020-07-19 05:13;2020-07-19 08:48;313143320
2020-09-06 14:58;2020-09-06 16:44;313143320
2020-12-09 14:22;2020-12-09 14:33;313143320
2021-04-14 13:49;2021-04-14 14:03;313143320
2021-08-23 16:44;2021-08-23 17:49;313143320
2021-10-14 08:01;2021-10-14 13:32;313143320
2021-12-11 19:19;2021-12-11 19:40;313143320
2021-12-11 19:40;2021-12-13 10:35;313143320
2021-12-13 10:36;2021-12-13 12:47;313143320
2020-06-10 08:25;2020-06-10 08:32;314403137
2020-01-27 09:49;2020-01-27 10:22;311882270
2020-06-16 16:24;2020-06-16 16:31;311882270
2021-03-21 08:54;2021-03-21 09:04;311882270
2021-03-28 19:12;2021-03-28 21:24;311882270
2021-04-23 16:43;2021-04-23 16:51;311882270
2021-05-11 16:00;2021-05-11 16:48;311882270
2021-09-11 10:54;2021-09-11 11:03;313557701
2022-02-02 19:46;2022-02-02 19:55;313557701
2020-06-10 08:25;2020-06-10 08:32;314415420
2020-02-07 08:03;2020-02-07 11:03;313374110
2020-10-06 09:01;2020-10-06 14:46;313374110
2021-09-11 10:54;2021-09-11 11:04;313374110
2021-11-28 20:29;2021-11-29 02:36;313374110
2022-02-02 19:46;2022-02-02 19:56;313374110
2021-09-11 10:54;2021-09-11 11:03;314228020
2022-02-02 19:46;2022-02-02 19:55;314228020
2021-09-11 10:54;2021-09-11 11:03;311846920
2022-02-02 19:46;2022-02-02 19:55;311846920
;;311495736
2020-01-26 06:38;2020-01-26 08:53;308514870
2020-05-19 09:42;2020-05-19 15:07;308514870
2021-06-30 06:41;2021-06-30 13:40;308514870
2021-11-14 04:07;2021-11-14 10:38;308514870
2020-06-28 14:19;2020-06-28 14:26;313506655
2020-09-19 09:17;2020-09-19 09:26;313506655
2020-11-06 02:46;2020-11-06 03:35;313506655
2021-11-13 23:50;2021-11-14 12:56;313506655
2020-06-23 09:02;2020-06-23 11:38;302739165
2022-02-16 08:31;2022-02-16 11:39;302739165
2021-05-18 15:59;2021-05-18 17:48;313216693
2021-05-18 17:48;2021-05-18 18:25;313216693
2021-05-18 18:25;2021-05-18 19:04;313216693
2021-05-18 19:04;2021-05-18 19:36;313216693
2020-11-24 12:06;2020-11-24 12:43;314027622
2021-03-24 11:46;2021-03-24 11:55;314027622
2021-05-03 08:14;2021-05-03 08:25;314027622
2021-05-24 18:52;2021-05-24 19:03;314027622
2021-07-18 06:34;2021-07-18 06:39;314027622
2020-01-12 07:16;2020-01-12 07:26;313721523
2020-01-26 09:29;2020-01-26 12:22;313721523
2020-02-27 11:39;2020-02-27 17:04;313721523
2020-04-13 19:49;2020-04-13 20:28;313721523
2020-04-13 20:28;2020-04-14 01:30;313721523
2020-07-07 01:57;2020-07-07 02:06;313721523
2020-07-29 15:13;2020-07-29 16:36;313721523
2021-02-18 15:20;2021-02-18 16:32;313721523
2021-03-11 22:35;2021-03-11 23:31;313721523
2021-04-12 10:09;2021-04-12 11:08;313721523
2021-06-07 08:50;2021-06-07 09:05;313721523
2021-07-14 11:57;2021-07-14 12:11;313721523
2021-08-18 08:59;2021-08-18 10:54;313721523
2021-08-18 13:05;2021-08-18 14:22;313721523
2021-09-07 13:43;2021-09-07 13:54;313721523
2021-12-11 19:23;2021-12-12 11:34;313721523
2020-12-07 08:01;2020-12-07 09:44;313533777
2021-04-20 11:11;2021-04-20 11:26;313533777
2021-06-21 18:51;2021-06-21 20:41;313533777
2020-05-05 09:43;2020-05-05 09:55;313842555
2020-05-05 10:28;2020-05-05 11:08;313842555
2020-07-17 13:57;2020-07-17 14:38;313842555
2020-12-15 11:40;2020-12-15 11:52;313842555
2021-06-11 11:24;2021-06-11 11:38;313842555
2021-11-13 23:50;2021-11-14 12:56;313842555
2020-01-08 23:00;2020-01-09 00:19;302681936
2021-07-01 07:03;2021-07-01 07:30;302681936
2021-07-31 19:49;2021-07-31 20:34;302681936
2021-08-14 14:38;2021-08-14 15:12;302681936
2022-01-01 15:59;2022-01-01 18:22;302681936
2022-01-01 18:23;2022-01-01 18:35;302681936
2022-01-06 05:40;2022-01-06 08:18;302681936
2022-01-06 08:21;2022-01-06 08:34;302681936
2022-01-21 00:42;2022-01-21 19:34;302681936
2022-01-21 19:41;2022-01-22 03:13;302681936
2020-01-08 23:00;2020-01-09 00:19;302416309
2021-07-01 07:03;2021-07-01 07:30;302416309
2021-07-31 19:49;2021-07-31 20:34;302416309
2021-08-14 14:38;2021-08-14 15:12;302416309
2022-01-01 15:59;2022-01-01 18:22;302416309
2022-01-01 18:23;2022-01-01 18:35;302416309
2022-01-06 05:40;2022-01-06 08:18;302416309
2022-01-06 08:21;2022-01-06 08:34;302416309
2022-01-21 00:42;2022-01-21 19:34;302416309
2022-01-21 19:41;2022-01-22 00:37;302416309
2020-06-28 14:19;2020-06-28 14:26;313125831
2020-09-19 09:17;2020-09-19 09:26;313125831
2021-11-13 23:50;2021-11-14 03:27;313125831
2020-02-04 15:12;2020-02-04 15:19;302870277
2020-02-04 15:19;2020-02-04 15:26;302870277
2020-02-22 07:17;2020-02-22 07:34;302870277
2020-06-24 10:38;2020-06-24 11:28;302870277
2020-06-27 05:10;2020-06-27 05:20;302870277
2020-06-28 16:20;2020-06-28 16:30;302870277
2020-07-08 01:16;2020-07-08 01:24;302870277
2021-01-16 12:53;2021-01-16 16:06;302870277
2021-12-12 18:33;2021-12-12 21:04;302870277
2021-12-12 21:05;2021-12-12 21:18;302870277
2021-12-12 21:18;2021-12-13 15:57;302870277
2020-06-28 14:19;2020-06-28 14:27;302490252
2020-07-17 13:57;2020-07-17 14:38;302490252
2020-09-19 09:17;2020-09-19 09:25;302490252
2020-11-09 13:06;2020-11-09 13:31;302490252
2021-06-02 20:23;2021-06-03 05:57;302490252
2021-12-12 02:00;2021-12-13 11:10;302490252
2021-07-01 07:03;2021-07-01 07:29;314397923
2020-01-12 07:32;2020-01-12 13:02;310417059
2020-05-09 17:19;2020-05-09 17:50;310417059
2020-11-03 14:32;2020-11-03 14:43;310417059
2021-05-13 11:04;2021-05-13 12:10;310417059
2021-05-24 21:30;2021-05-25 01:36;310417059
2021-11-06 03:20;2021-11-06 05:07;310417059
2021-12-11 09:45;2021-12-11 14:59;310417059
2022-02-09 16:19;2022-02-09 16:34;310417059
2020-08-14 04:43;2020-08-14 05:08;303008084
2020-09-18 07:58;2020-09-18 09:11;303008084
2020-11-03 14:33;2020-11-03 14:42;303008084
2021-05-24 20:21;2021-05-24 20:26;303008084
2021-10-26 17:33;2021-10-26 19:40;303008084
2021-10-26 20:12;2021-10-27 00:26;303008084
2020-01-08 23:00;2020-01-09 00:19;312244612
2021-05-03 07:06;2021-05-03 10:12;312244612
2021-07-01 07:03;2021-07-01 07:30;312244612
2021-07-31 19:49;2021-07-31 20:34;312244612
2021-08-14 14:38;2021-08-14 15:12;312244612
2022-01-01 15:59;2022-01-01 18:22;312244612
2022-01-01 18:23;2022-01-01 18:53;312244612
2022-01-06 05:40;2022-01-06 08:18;312244612
2022-01-06 08:21;2022-01-06 08:43;312244612
2020-06-06 16:47;2020-06-06 22:22;306632541
2020-06-23 17:51;2020-06-23 23:43;306632541
2020-07-14 10:08;2020-07-14 10:22;306632541
2020-10-20 13:55;2020-10-20 19:32;306632541
2020-11-11 11:44;2020-11-11 14:10;306632541
2020-12-25 11:23;2020-12-25 11:33;306632541
2021-03-26 20:41;2021-03-27 00:09;306632541
2021-03-27 00:36;2021-03-27 00:43;306632541
2021-06-26 12:48;2021-06-26 13:59;306632541
2021-08-03 10:00;2021-08-03 14:39;306632541
2021-09-12 01:33;2021-09-12 07:29;306632541
2021-10-04 21:02;2021-10-04 21:15;306632541
2021-11-18 12:58;2021-11-18 13:51;306632541
2021-11-18 13:51;2021-11-18 17:39;306632541
2021-11-18 17:39;2021-11-18 17:47;306632541
2021-12-08 09:16;2021-12-08 11:46;306632541
2020-02-27 15:32;2020-02-27 21:27;311608918
2020-02-27 15:32;2020-02-27 21:27;313773998
2020-04-10 08:17;2020-04-10 12:36;311608918
2020-04-10 08:17;2020-04-10 12:36;313773998
2020-05-06 08:44;2020-05-06 08:59;311608918
2020-05-06 08:44;2020-05-06 08:59;313773998
2021-10-03 19:32;2021-10-03 23:00;311608918
2021-10-03 19:32;2021-10-03 23:00;313773998
2021-10-25 17:12;2021-10-25 18:39;314114095
2020-05-05 09:43;2020-05-05 09:55;314412466
2020-05-05 10:28;2020-05-05 11:07;314412466
2020-08-07 09:08;2020-08-07 16:10;314412466
2020-12-15 11:40;2020-12-15 11:51;314412466
2021-06-11 11:24;2021-06-11 11:36;314412466
2021-12-08 01:36;2021-12-08 03:08;314412466
2020-02-22 07:17;2020-02-22 07:34;313614231
2020-06-27 05:10;2020-06-27 05:21;313614231
2020-06-28 16:20;2020-06-28 16:30;313614231
2020-07-08 01:16;2020-07-08 01:24;313614231
2020-09-28 09:12;2020-09-28 09:30;313614231
2020-11-11 15:20;2020-11-11 18:11;313614231
2020-11-15 15:31;2020-11-15 18:52;313614231
2021-03-15 15:21;2021-03-15 15:32;313614231
2021-04-01 10:05;2021-04-01 17:57;313614231
2021-07-06 15:47;2021-07-06 20:48;313614231
2021-12-11 21:17;2021-12-11 23:22;313614231
2021-12-11 23:22;2021-12-12 17:36;313614231
2021-12-12 17:36;2021-12-13 01:41;313614231
2022-01-01 22:58;2022-01-01 23:38;313614231
2020-02-13 22:29;2020-02-14 02:52;305869785
2021-07-01 07:03;2021-07-01 07:28;305869785
2022-02-16 14:56;2022-02-16 15:18;305869785
2020-10-05 12:29;2020-10-05 12:51;310642216
2021-06-20 09:35;2021-06-20 09:44;310642216
2020-06-11 12:35;2020-06-11 12:48;303104300
2020-06-11 12:49;2020-06-11 13:00;303104300
2020-07-08 00:47;2020-07-08 00:53;303104300
2020-09-02 17:26;2020-09-02 23:11;303104300
2021-09-11 10:54;2021-09-11 11:04;303104300
2021-12-23 04:35;2021-12-23 06:32;303104300
2022-02-02 19:46;2022-02-02 20:00;303104300
2020-01-12 07:32;2020-01-12 13:02;313295570
2020-05-09 17:19;2020-05-09 17:50;313295570
2020-11-03 14:32;2020-11-03 14:43;313295570
2021-05-13 11:04;2021-05-13 12:10;313295570
2021-05-24 21:30;2021-05-25 02:37;313295570
2021-11-06 03:20;2021-11-06 05:07;313295570
2021-12-11 09:45;2021-12-11 14:59;313295570
2022-02-09 16:19;2022-02-09 16:34;313295570
2020-02-10 15:13;2020-02-10 15:36;312683079
2020-09-16 18:34;2020-09-16 23:41;312683079
2020-11-16 09:09;2020-11-16 10:39;312683079
2021-01-20 08:35;2021-01-20 10:51;312683079
2021-10-02 04:07;2021-10-02 05:57;312683079
2021-10-02 06:47;2021-10-02 07:28;312683079
2021-10-02 07:28;2021-10-02 07:41;312683079
2021-11-01 21:07;2021-11-01 21:46;312683079
2021-11-01 21:46;2021-11-01 23:32;312683079
2021-11-01 23:32;2021-11-01 23:39;312683079
2021-12-14 15:23;2021-12-14 16:29;312683079
2022-02-02 18:12;2022-02-02 19:02;312683079
2020-05-05 09:43;2020-05-05 09:55;314505340
2020-05-05 10:28;2020-05-05 10:39;314505340
2020-06-07 04:46;2020-06-07 05:36;314505340
2021-01-02 12:58;2021-01-02 15:54;314505340
2021-02-02 09:25;2021-02-02 09:52;314505340
2021-02-19 10:58;2021-02-19 11:06;314505340
2021-02-24 20:08;2021-02-24 21:04;314505340
2021-05-26 15:17;2021-05-26 15:39;314505340
2021-06-11 11:24;2021-06-11 11:36;314505340
